""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-14_None_Stroma"	"RCC3-15_None_Tumor"	"RCC3-16_None_Stroma"	"RCC3-17_None_Tumor"	"RCC3-18_None_Stroma"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-6_None_Stroma"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-12_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-15_None_Tumor"	"RCC4-16_None_Stroma"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC4-9_None_Tumor"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-14_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-18_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-20_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-22_None_Stroma"	"RCC5-23_None_Tumor"	"RCC5-4_None_Stroma"	"RCC5-5_None_Tumor"	"RCC5-6_None_Stroma"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"CTSG"	1.35223437909618	1.20066963074402	1.57839471672863	0.89484995265829	1.44917054164909	0	1.65328143038493	0.884372360546578	2.04974233716016	0	1.1020686417578	0	1.60053766296384	1.18410017684755	0	1.76237439706831	0	1.89328420791476	0	1.21903243655695	0.348466081632568	1.78708433451994	1.15949834997184	2.85408691298661	2.39529602552884	2.34415767481458	1.5142695665425	1.13058308937572	2.04019339055394	0	0	1.34319296817675	2.2072425502065	1.65085101459105	0	1.48830714341738	1.537635054069	1.33057882142604	2.00314235264793	1.66362530127073	1.7067965736649	1.74488794391981	1.41925982749055	2.42353296891909	0.856045595146939	1.82016221988888	1.17846065332028	0.701654422469156	1.8627898870231	1.1695861633907	1.9953348155278	0	0.960561523218219	1.59738766355958	1.08396314014787	1.66283619426346	2.22177454674826	2.2049655910567	0	1.4441506325654	1.9174857665439	1.25312022618914	0	1.66714237478665
"CTSW"	1.0488986602194	1.73071383450644	1.05383271360309	0.89484995265829	0.834573807073515	2.16790310503083	1.39058767334918	1.34623463226762	0.676284360790233	0	0.695740564704721	1.35470798352823	1.29119512952856	1.21260577819497	0	1.43924329833117	0	1.30870918296523	0	1.05538243715656	1.36564445790674	1.41713058932095	1.06979838205201	2.02067725486432	1.68994143177872	1.5492622049043	1.55252978016222	0.750777412042394	1.61248486183065	0	0	0	0	1.42516878758686	1.90277992121162	1.11768075899978	0.942276746218885	1.40915129801983	1.43654912347323	1.10744523853329	0.91779336175869	1.30837295618739	0.942749469883147	1.05435389482548	1.07638335696344	1.27715724101701	1.12374061266691	1.10993927061279	0	1.1695861633907	1.05397020785742	0	1.11616305945332	0	0	0.745805323800975	1.63155982952137	1.01105053710412	0	1.26251051223394	0	1.13669223498497	1.03456944247465	1.08665680588544
"CUZD1"	1.71415251440098	0	1.43214064554804	1.47619449399585	1.12691824798907	1.81807007627788	1.0753486111353	2.09276742391351	1.36089228563084	0	1.30305295956053	1.90972887088117	0.840948632708545	1.18410017684755	2.20976673502747	1.59913581736745	0	1.50317034160055	0	1.35962956564181	1.36564445790674	1.45098691406245	1.51645423164397	0.969208748544844	0.993132578596499	1.5492622049043	1.65924073491792	1.17473744833675	2.12361467054343	0	0	1.34319296817675	0.962457640160746	1.13324121431038	0	1.26629832377082	0.87206163841099	0.993571850793634	1.43654912347323	1.03013237335556	0	1.47594894981454	1.31970092118142	1.73612349378159	1.28397534248411	1.00220658702278	1.37155674771072	1.10993927061279	0	0.90843583905404	1.17644423641396	0	1.29190729117273	0	0	1.38824357542899	0	1.18981795081	0	1.75561046564543	0	1.35739538270596	0	1.20377143847543
"CX3CL1"	2.34575180343219	1.20066963074402	1.60081838754051	1.84143044159399	2.3530855389021	1.81807007627788	1.65328143038493	2.62417404759771	1.07606474152173	2.25622786427144	1.85019062812887	0.891101950202196	1.29119512952856	2.23163302352978	1.30955641882762	1.78716643278424	0	2.05833724763078	2.8177872746468	1.9153773851741	0.811231259913937	2.19223698847266	1.73169246050028	1.45201562357044	2.61673360756427	2.49518581229762	2.17491289482644	2.45334212025072	2.04019339055394	0	0	2.8896794332312	0.962457640160746	1.99021672505133	0	1.37109163454681	1.41867272171091	0.871969407251728	0	1.30891507404974	0.91779336175869	1.77393813694924	2.08587500605399	1.81528561751215	1.97254604028416	1.39066019417414	1.70451841006406	2.31784640094182	2.11088905982652	1.6235792801188	1.70213485033315	0	1.36940869431979	1.59738766355958	0.682180486764534	1.42698273687329	0	1.66845516693784	0	1.26251051223394	1.58293383230696	1.88399111724112	1.53207918657253	1.85660333833041
"CX3CR1"	1.10628181067144	1.73071383450644	1.16264505407491	1.07476057389112	1.16829826876321	1.27535703507898	1.11569976707809	1.34623463226762	0	0	1.47032410977835	0	0.840948632708545	0.801266755962974	1.85771264174224	0.958871796084353	2.98285686282472	1.21893487854173	0	1.21903243655695	1.6426647044725	1.54617784941642	1.11565378953854	2.21694986369229	1.21774240829316	1.40854402567892	1.47448707315535	0.750777412042394	1.1011520574441	3.16011740643441	0	1.8964969142605	0	0.71923064608015	0	0.777423805939462	1.06944973346098	0.871969407251728	2.00314235264793	0.754194255990569	1.38817229594409	1.51379555919979	0.578586050764698	1.05435389482548	1.0428692790941	1.66972674914173	1.41451978858985	2.09428205431828	0	1.04751182243718	1.38389915039394	0	0.631222475854954	0	0.682180486764534	2.01363894406048	1.63155982952137	1.58933127121013	0	1.17948425111002	0	1.35739538270596	1.03456944247465	1.73436415017797
"CXCL1"	1.16055006926564	0	1.72572688690025	0.393610362071269	0.941801879447127	2.16790310503083	1.76259431530887	2.09276742391351	1.91682595179824	0	2.56973190260707	1.67024013086144	0	1.0933574954836	0.855378712441142	1.47333255027688	3.65035390696187	1.85673314765529	1.83203566949919	2.99929073455158	2.09027912958187	1.94110111737766	2.71385973086092	1.45201562357044	1.86236862385798	1.64316177354584	2.78798379207533	2.96824114273508	1.30205332144073	0	3.13453819291178	2.2506359240339	1.44367748901215	2.34905629333309	2.51842307311847	1.23828944626767	1.33069543009323	1.15206977988174	1.43654912347323	1.17920739978683	0	1.10694791101189	0.942749469883147	1.20526702466886	2.94373636725423	1.95089811949327	0.159588731393446	0.701654422469156	0	1.54779635934322	0.914375022476016	0	2.36827736836891	2.18382640423796	0	1.38824357542899	0	1.2684903097753	0	1.26251051223394	1.58293383230696	1.61750166865585	2.30950828795052	1.69005540417347
"CXCL10"	3.86845587976637	1.20066963074402	1.16264505407491	1.22718559118796	2.91622079060651	0	2.80752167799924	0.884372360546578	1.07606474152173	0	1.61358410488534	2.26455992657212	2.44655756790555	3.25962174120545	0	4.36511986298753	0	1.8316018086033	0	0.929212823611209	1.12637738516882	1.38208772466942	1.06979838205201	1.77623526027124	1.25072127181734	1.61283114465575	1.84358453709264	0.985058916628006	1.73773748055091	0	0	0	0.962457640160746	4.19384142622772	3.38515379554062	1.11768075899978	3.43154851877263	2.45694073910198	2.00314235264793	1.98856291378346	0.91779336175869	3.11800247415952	3.5120189438938	2.54067644481389	1.49991052219739	2.50208023158805	2.24901433980476	2.65479932976905	0	1.82156725617557	1.28554176662857	0	1.54036228433482	1.59738766355958	1.36979888754429	1.72113302142235	1.63155982952137	1.58933127121013	0	1.08893534144299	1.58293383230696	1.49588170288085	0	1.30859690982457
"CXCL12"	2.00235447051678	2.53462531913092	0.437993927655785	1.91513784442023	1.44917054164909	2.94758431798515	0.735342148941635	1.6609657208989	0.676284360790233	0	1.79607804718933	2.82232842005427	2.65223117283343	1.34408634970221	2.0491530953547	2.15234431345249	0	1.37111752211102	1.83203566949919	1.11295991495598	1.72023076339239	1.22817121168771	1.24181038684373	0.969208748544844	1.78937708412901	1.88129437503038	1.0819253698831	1.13058308937572	2.12361467054343	0	0	2.2506359240339	0	1.83486144841433	1.90277992121162	1.08511021248787	2.56530260749933	3.9397827986451	1.43654912347323	0.854873727030024	1.38817229594409	2.15108379635892	2.48233734081279	1.45224834992472	2.1337034212967	2.21815524332496	1.23034112099644	1.39902823707615	0	0.746844223399993	0.558247798665998	0	2.20451097442725	1.59738766355958	2.37786550260049	1.2621156574862	1.63155982952137	0.908052451773989	0	1.37540118455322	2.36772195511316	1.53808668882854	1.53207918657253	2.44740947463451
"CXCL14"	2.49543714515048	1.73071383450644	3.77617145182672	3.43088619970634	2.42482684054966	0	2.67532737151065	1.89999431485756	1.36089228563084	0	2.73487215455818	1.90972887088117	1.60053766296384	3.14843162372281	2.67570952989346	3.37005161827792	0	2.14569842681755	0	3.02442343165446	2.0373530860122	2.81098769098106	3.0938888272422	2.02067725486432	2.93332295604957	2.05386620085869	2.69663780905047	3.077079933998	0	0	0	2.71841532319241	0.962457640160746	2.1246506139842	0	0.522310282705102	3.27340275940546	0.805132219531953	0	0.51613475066551	1.38817229594409	3.02412907492509	1.59281536786907	2.46412476904339	1.07638335696344	3.09659566755807	1.12374061266691	1.10993927061279	0	2.36300809343427	1.70213485033315	0	0.960561523218219	0	0.682180486764534	3.56983120271516	1.63155982952137	1.37598586256811	0	1.80312240591967	1.58293383230696	1.53808668882854	1.8627898870231	3.11829578014983
"CXCL16"	1.97932869010802	1.73071383450644	2.17523524860407	1.67539526449439	1.56467329979005	1.27535703507898	3.10194460715139	2.09276742391351	2.85827725642606	2.89558133633711	2.37181918182569	2.40376001005651	2.44655756790555	1.80868647688105	2.34811808286308	2.35197122299384	0	1.73830789063266	1.83203566949919	1.40242105263118	1.72023076339239	2.32569025230162	1.62985313905386	2.64524273621383	2.06838371067867	1.72899611932036	1.78583176959478	1.74993825355076	1.94917438285512	4.23004159160782	3.13453819291178	1.8964969142605	2.01122853245675	0.71923064608015	0	1.59321340563004	1.60974406967607	1.44623749548403	2.00314235264793	1.42371396527344	1.38817229594409	1.65230237215189	1.5097980722934	1.95697591196254	1.60237307704033	2.39010572328499	2.40113038313227	2.31784640094182	0	1.82156725617557	1.82989844182451	0	1.65877751853586	1.59738766355958	1.08396314014787	2.75508716641753	0	2.15945838382824	3.52913076655627	1.30157401202891	1.9174857665439	1.96808036581769	0	1.91254090985938
"CXCL17"	0.988021149328546	1.73071383450644	1.53198008946293	0.675311940952479	0.714451410136598	0	1.15448566315274	1.6609657208989	1.07606474152173	0	0.984069933672217	1.90972887088117	0	0.842795444642264	0	1.36736709645777	3.8682875237126	1.19517294640716	0	0.859608386109515	1.46675387440133	1.41713058932095	1.6026860444368	2.02067725486432	1.25072127181734	1.70119531575578	1.34465938846831	1.21702436505815	1.1011520574441	0	0	1.34319296817675	0	0.71923064608015	0	0.943054487201556	0.87206163841099	1.04924288977604	2.00314235264793	1.39622596399098	0.91779336175869	1.04954532097003	0.578586050764698	1.05435389482548	0.77030697919378	0.621728129822377	1.12374061266691	1.10993927061279	1.53207918657253	0.746844223399993	0.914375022476016	0	1.16307839814444	0	1.08396314014787	0.948972799020526	0	0.852281100215496	0	1.22185880429845	1.07657462539563	0.853064313727237	1.03456944247465	1.12723822676564
"CXCL2"	1.54947795208877	0	1.72572688690025	1.22718559118796	1.20803380683556	0	1.76259431530887	2.62417404759771	2.74073400881483	0	2.73487215455818	1.67024013086144	3.30949531207792	1.21260577819497	2.34811808286308	2.54160291472488	0	2.65806172825439	1.83203566949919	2.11890446435814	2.87219077745767	2.2831544168581	3.37798211305905	2.52180142708972	1.40104029094022	1.64316177354584	2.83070707708016	3.31156519492227	2.71160407401752	0	0	1.8964969142605	0	1.83486144841433	1.90277992121162	1.05144300646922	1.18225923929877	1.72965725787795	2.00314235264793	0.989112423402765	0.91779336175869	1.47594894981454	1.41925982749055	1.81528561751215	4.33127396438322	2.85536168836771	1.82307243772752	2.09428205431828	2.47513965662289	2.08344458508653	1.28554176662857	0	4.18914688879331	0	0	2.70343180736062	3.24536400033678	1.40939468203377	0	3.17594087021485	1.58293383230696	1.85431305905709	1.8627898870231	1.75580340444583
"CXCL3"	1.71415251440098	1.73071383450644	1.81908238839032	0.675311940952479	0.991391358614981	0	1.8031795248216	1.6609657208989	1.91682595179824	2.89558133633711	2.56973190260707	1.35470798352823	2.89819387471582	1.24032128046757	1.30955641882762	2.16919743304037	0	2.20873347506645	0	2.21630936208074	1.92227513946273	2.31171171343713	2.21988264765475	2.02067725486432	1.93039291133376	1.58155171601472	2.40751998617258	2.60894949083261	1.94917438285512	0	2.75059964045907	1.8964969142605	0.962457640160746	2.24313502853548	0	1.26629832377082	1.23422491983725	1.33057882142604	0	0.854873727030024	1.7067965736649	1.10694791101189	1.59281536786907	1.73612349378159	2.88067072710656	2.21815524332496	1.00440542081348	1.10993927061279	2.30950828795052	2.17159998447348	1.7680557017	0	2.52082022679877	1.59738766355958	0	1.9253142776	2.22177454674826	1.34142220084664	2.48752319056332	2.0117649770711	0	1.61750166865585	1.8627898870231	1.66714237478665
"CXCL5"	1.35223437909618	0	0.931718073551734	1.07476057389112	1.38599769534757	0	1.22781670567248	1.34623463226762	0.676284360790233	0	1.30305295956053	1.35470798352823	0	0.801266755962974	0.855378712441142	1.50629793178557	0	1.99554599198418	0	2.4021123940472	2.84832255543922	1.78708433451994	0.861922569476635	2.52180142708972	1.37272999719802	1.51589519254059	1.78583176959478	1.92758524003461	1.73773748055091	0	2.75059964045907	0	0.962457640160746	0.71923064608015	0	0.683037753046205	0.942276746218885	1.04924288977604	2.36259469819885	0.642231879388422	0.91779336175869	0.988645929640644	0.330567282217195	0.383580741883699	4.03093961060289	0	0.938934448229179	1.39902823707615	1.53207918657253	0.90843583905404	0	0	3.14806639083913	0	0.682180486764534	1.1177517789314	0	1.05882652013782	0	1.73098025591933	0	1.35739538270596	1.8627898870231	1.56984901286195
"CXCL6"	0.779389063216931	1.20066963074402	1.37821573865981	0.393610362071269	0.941801879447127	0	1.15448566315274	0.884372360546578	0	0	1.47032410977835	1.90972887088117	0	0.882668047893198	2.0491530953547	1.11432225423592	3.65035390696187	1.26482912084811	0	1.48287386472924	0.981167920800102	1.38208772466942	1.02173877703905	0.969208748544844	0.905454000034577	1.70119531575578	1.43305612702793	1.70011661096627	1.46926699933749	0	2.11938402866758	1.34319296817675	0.962457640160746	1.83486144841433	0	0.82147350767384	1.00788350007522	1.1997721363627	0	1.27803107489424	0	1.10694791101189	1.08477942727337	1.55608783282692	2.98367359075291	1.27715724101701	1.00440542081348	0.701654422469156	0	1.8797167492209	0.752081661128975	0	2.90716571825268	1.59738766355958	0	1.21627160385637	2.22177454674826	1.01105053710412	2.48752319056332	1.08893534144299	0	1.19659970905676	1.53207918657253	0.905537249921647
"CXCL8"	1.21202426269551	1.20066963074402	0.931718073551734	0.393610362071269	1.03863747024317	0	1.29613574953619	1.34623463226762	1.36089228563084	0	0.984069933672217	0	0.840948632708545	1.12452897995135	0	1.28992184117026	0	1.41065922594402	3.30442758519428	1.40242105263118	0.60638211879062	1.38208772466942	1.28055765490001	0	1.11173047876848	1.24472990682186	1.65924073491792	2.29748928162148	0.512350258951393	0	2.75059964045907	0	0	1.65085101459105	2.51842307311847	1.32006705626009	1.00788350007522	1.37063656555521	0	1.06953577982616	0	0.92379591175871	1.08477942727337	0.876547370592764	1.38573816740505	0.82995473359628	1.45571279176512	1.10993927061279	0	1.37646606656698	1.38389915039394	0	1.16307839814444	1.59738766355958	1.08396314014787	1.00845432178898	1.63155982952137	1.10442365951583	0	1.22185880429845	1.07657462539563	0.853064313727237	1.03456944247465	1.20377143847543
"CXCL9"	2.69628097015061	0	0.8411486474623	2.31886529555687	2.99752799264476	2.16790310503083	2.43178738879047	0	1.36089228563084	0	0.984069933672217	0.891101950202196	0	1.99208307073939	0	3.87616361924735	0	1.50317034160055	0	1.26812759100942	0.60638211879062	1.63308984516768	1.42207872739301	0	1.3135852476352	1.28826709050701	1.19542574374748	1.59234516668654	1.94917438285512	3.55134133517787	0	2.71841532319241	2.01122853245675	3.98234467711107	1.90277992121162	1.51018731693878	1.98282958239745	2.66009635775436	3.00750939594742	1.72565196760322	1.7067965736649	2.57647257761808	3.86323464334124	1.55608783282692	1.84350313441373	1.49258340495503	2.09114306401209	1.80589826262563	2.11088905982652	1.54779635934322	1.38389915039394	0	1.57130640042747	2.81902142480016	1.08396314014787	0.490554745839056	0	1.05882652013782	1.87421768819367	1.04038824573691	0	2.22714657714722	1.03456944247465	1.00019197202422
"CXCR1"	0.923195943240076	0	1.32121635810638	0.675311940952479	0.776315199014775	0	1.15448566315274	1.34623463226762	1.58231920053466	0	0.695740564704721	0	1.29119512952856	0.993551294477994	0	1.01341807962891	0	1.03936208176529	0	1.16740193938906	0.981167920800102	1.34577212231429	1.45453699113757	0	1.50688861230255	1.28826709050701	0.806982323208744	1.17473744833675	1.73773748055091	0	0	1.8964969142605	0	1.13324121431038	0	1.0166027103634	1.06944973346098	1.24530220801393	2.36259469819885	0.699779196653944	0	0.988645929640644	0.578586050764698	1.05435389482548	1.33615065585544	0.621728129822377	0.159588731393446	0.701654422469156	1.03456944247465	0.90843583905404	0.752081661128975	0	1.20789097141759	0	1.59183300532688	0.885728212475426	0	1.05882652013782	3.13822436419072	0.612349769599788	0	0.853064313727237	0	0.953984132686325
"CXCR2"	1.16055006926564	0	1.2914501297268	0.393610362071269	0.834573807073515	0	1.32862111421828	0	0.676284360790233	0	1.20760166187474	0.891101950202196	0	0.921011599144251	0	1.11432225423592	0	0.747795492407237	0	0.859608386109515	1.12637738516882	1.2689276450183	1.31785940784342	0	1.40104029094022	1.85746812434074	1.34465938846831	1.03595660239657	1.73773748055091	0	2.11938402866758	1.8964969142605	0.962457640160746	1.13324121431038	0	1.0166027103634	0.62588390956675	1.10197742413354	0	1.21324536024869	0	0.779927893263541	0.578586050764698	0.383580741883699	0.573022414766058	1.39066019417414	0.297179343326042	1.39902823707615	1.8627898870231	0	1.17644423641396	0	0.631222475854954	0	0.682180486764534	1.1177517789314	2.22177454674826	0.51431649734325	0	0.818519835438886	0	0.57076233487228	1.53207918657253	0.800977266230264
"CXCR3"	1.35223437909618	0	1.09143452060376	1.07476057389112	0.577904203442912	1.27535703507898	1.0753486111353	0	0.676284360790233	0	1.39018191957434	0.891101950202196	0.840948632708545	1.24032128046757	1.62073290948087	1.43924329833117	0	1.14588501613169	0	1.05538243715656	0.981167920800102	1.22817121168771	0.971252322312265	0	1.62515921582504	1.83306029848997	0.953873443023198	1.17473744833675	1.94917438285512	0	0	1.34319296817675	0	0.71923064608015	0	1.17980230855183	1.00788350007522	1.04924288977604	0	0.989112423402765	0.91779336175869	1.04954532097003	0.777153838963264	1.81528561751215	1.52126015144528	1.39066019417414	0.71205237207252	1.10993927061279	0	0.746844223399993	0.914375022476016	0	1.16307839814444	0	1.36979888754429	1.00845432178898	0	1.10442365951583	0	0.818519835438886	0	0.931861339948578	1.53207918657253	0.905537249921647
"CXCR4"	2.37753506554719	3.18731948777623	3.51262108294379	2.82829861646112	1.7162115652892	1.81807007627788	2.7928463714451	1.34623463226762	1.07606474152173	0	1.85019062812887	2.5259299180844	2.18733050369102	2.17958304202827	2.0491530953547	1.53821118838111	0	2.75862972882289	2.44175376666954	2.55874244188883	2.63359005313663	2.44341251689661	2.30526903501216	2.21694986369229	1.64722289269406	1.6725994720902	2.82019615416016	2.90903101862021	2.04019339055394	0	3.13453819291178	0	0.962457640160746	2.1246506139842	2.89665860312485	1.17980230855183	2.53818149214429	2.2993994077515	3.67563892971473	1.3388737578967	2.30483819195695	2.49635030370882	2.37898445744524	1.73612349378159	3.47304941384669	2.17011480507652	1.45571279176512	2.2122988870065	2.30950828795052	2.0362702542681	2.13724767234072	0	3.2383157840795	3.79191457309599	2.37786550260049	1.50023021806507	3.24536400033678	1.4730395067529	0	2.97475087614695	2.16773176461999	1.99460894992323	2.74155947156085	2.53870890756676
"CXCR5"	1.0488986602194	0	1.53198008946293	1.58074681832084	1.12691824798907	0	1.2625595506429	1.34623463226762	1.07606474152173	0	1.1020686417578	1.35470798352823	1.29119512952856	1.36842840137952	2.46963397662429	1.36736709645777	0	1.17083261304629	0	1.11295991495598	1.12637738516882	1.14130882141849	0.918080826707913	0	1.77026525200366	1.83306029848997	0.953873443023198	0.750777412042394	1.30205332144073	0	2.75059964045907	1.34319296817675	1.76718820849755	1.42516878758686	0	0.731343957249222	1.00788350007522	0.993571850793634	1.43654912347323	1.36796096404848	0.91779336175869	1.30837295618739	1.41925982749055	1.45224834992472	1.14021919892756	0.82995473359628	1.17846065332028	0.701654422469156	1.8627898870231	0.90843583905404	1.38389915039394	0	1.11616305945332	0	1.36979888754429	0.885728212475426	0	1.40939468203377	0	1.17948425111002	0	0.767523107948883	0	1.00019197202422
"CXCR6"	1.0488986602194	1.20066963074402	0.792589762476308	1.22718559118796	0.577904203442912	2.8021400099501	0.895377927623948	0	1.36089228563084	0	0.512900868854054	0.891101950202196	0	0.842795444642264	2.84648839973732	1.28992184117026	0	1.0108588368336	1.83203566949919	1.05538243715656	0.348466081632568	1.51544345616788	1.02173877703905	1.77623526027124	1.34359482137369	1.40854402567892	1.29734687510339	1.50313698098104	1.30205332144073	0	0	1.8964969142605	2.01122853245675	0.71923064608015	0	0.731343957249222	0.942276746218885	1.24530220801393	0	0.446574390502299	0	0.515835330429582	1.20912288272239	2.08105905555801	0.626110618793755	1.27715724101701	1.27966224026932	0.701654422469156	0	1.04751182243718	0.558247798665998	0	0.960561523218219	2.18382640423796	0.682180486764534	0.948972799020526	2.85918883045948	1.18981795081	0	0.818519835438886	1.58293383230696	1.19659970905676	1.8627898870231	1.00019197202422
"CYP19A1"	0.923195943240076	1.20066963074402	0.931718073551734	1.35942077984583	0.834573807073515	0	1.15448566315274	0	1.36089228563084	2.25622786427144	0.695740564704721	0.891101950202196	1.60053766296384	0.842795444642264	0	0.774727706723269	0	1.19517294640716	1.83203566949919	1.16740193938906	1.36564445790674	1.22817121168771	0.861922569476635	0	0.809342590290329	1.24472990682186	0.883122586905349	1.21702436505815	1.1011520574441	0	0	1.34319296817675	0	0.71923064608015	1.90277992121162	0.943054487201556	1.00788350007522	1.04924288977604	0	0.805800501223827	0.91779336175869	0.988645929640644	0.330567282217195	1.33636335755846	1.14021919892756	0.621728129822377	1.0658520724787	0.701654422469156	1.8627898870231	0.314890972130115	1.28554176662857	0	0.706339051857424	1.59738766355958	0.682180486764534	0.948972799020526	0	1.30562099059882	0	1.04038824573691	0	1.00490034870537	0	0.620254853376225
"CYP1B1"	1.35223437909618	1.73071383450644	1.96787703970095	1.76185486209445	0.776315199014775	0	0.989406498075489	1.34623463226762	1.36089228563084	0	0.850261179558901	2.26455992657212	1.83645580532502	0.957939053574488	2.34811808286308	1.20597150758787	0	0.887952626981013	2.44175376666954	1.52079640737363	2.96234451766549	1.2689276450183	0.436371456258878	1.45201562357044	1.14833081946447	1.24472990682186	1.97486873776026	1.90703016549406	1.61248486183065	0	3.80568521141255	1.34319296817675	0	1.65085101459105	0	0.904147096680126	0.62588390956675	0.733505814146228	2.00314235264793	0.58116956035593	2.30483819195695	1.39566706767752	1.66946596327109	2.33704456402676	2.33989410669399	1.5850724297088	1.12374061266691	1.10993927061279	1.8627898870231	0	0	0	2.80608570969587	0	2.37786550260049	1.00845432178898	0	1.18981795081	0	1.47683050278042	2.80195827164672	2.32585102242716	2.11088905982652	1.43319322307464
"CYSTM1"	3.08673025638689	1.20066963074402	2.52904357999172	2.1652941702795	2.56458421785679	2.16790310503083	1.84218161742379	1.89999431485756	2.6075108306423	0	2.6197617178188	2.5259299180844	2.32532045541028	3.22641855183906	2.5779707784658	2.58663650393941	2.98285686282472	2.35463921530181	1.83203566949919	2.30506299173953	2.31960292825842	2.61323558467145	2.74069221225465	2.85408691298661	2.09662412395517	1.48137627652281	2.25241099290351	1.96746969256803	2.12361467054343	3.16011740643441	3.13453819291178	1.8964969142605	3.76285450018881	1.83486144841433	3.84237390041264	1.88484492028277	2.82329041973304	2.31479207059001	1.43654912347323	1.78405499513308	1.38817229594409	2.55047196571904	1.31970092118142	1.88863818575945	1.87365268743468	2.39010572328499	2.94417302656273	2.84916734086597	0	1.82156725617557	2.13724767234072	0	2.15476506330481	0	0.682180486764534	2.77502464704226	0	2.57298690910398	2.48752319056332	2.77663712944079	0	2.32585102242716	1.53207918657253	1.98256664081775
"CYTOR"	2.46723905938816	2.07531086704546	2.35735369920442	2.53177026142971	1.88805059762191	2.63188141570805	2.12369677272962	1.6609657208989	2.96344590024038	3.28245234496958	2.71288575736469	2.63478612795917	2.44655756790555	2.48950086263452	2.34811808286308	2.6084149372761	0	2.75358140830068	2.44175376666954	2.33847030433157	2.39838784258273	2.68358850009255	2.8333420612687	2.52180142708972	2.2629814030109	2.45620591884991	2.35844242438657	2.31144595011174	2.12361467054343	0	2.11938402866758	1.8964969142605	1.76718820849755	2.34905629333309	1.90277992121162	2.66892101789743	2.23548556303732	2.77249691000636	0	2.43980907863434	2.44463275065006	2.31382184506903	2.26370530738004	2.61178237306638	2.67011570551194	2.26399320183385	2.61235167029985	3.23514631970531	2.85215342426933	2.80606077707839	2.50259223647084	0	2.57809725234484	1.59738766355958	1.59183300532688	2.18776608622918	2.59043162560572	2.50942975741448	0	3.10908836293699	1.07657462539563	2.52926109029117	2.61719588725569	2.78647252133545
"DCN"	1.47518131381087	3.18731948777623	1.01476158156167	2.31886529555687	1.28306045048757	2.16790310503083	0.791581596088133	2.39336217346739	1.58231920053466	3.56070608697215	1.79607804718933	3.29140712080909	3.90775229553951	0.801266755962974	3.38091187917983	1.11432225423592	0	1.21893487854173	0	1.16740193938906	1.6426647044725	1.6604592716775	0.802421929452037	2.02067725486432	1.18363873910048	1.24472990682186	0.883122586905349	0.814690799699803	2.12361467054343	3.16011740643441	0	3.03585640287891	0	1.65085101459105	0	0.82147350767384	0.796541534796308	1.15206977988174	2.83502224206411	1.14396990705323	2.56726016149385	0.611826711665135	1.08477942727337	2.13776712518828	1.2568300042732	0.621728129822377	0.7935346284228	1.62301497568811	3.911525874805	1.46579599255113	1.47344279012097	0	0.776205224567502	3.03016034800541	2.86955488921463	0.490554745839056	1.63155982952137	0.960876984392068	0	1.17948425111002	1.58293383230696	1.35739538270596	2.11088905982652	0.905537249921647
